sentiment,ID,Time,none,username,Text,text_clean,text_normalized,text_lemma,text_nouns,text_adjectives,text_verbs,text_nav,no_tokens
0,2328912025,Thu Jun 25 10:07:53 PDT 2009,NO_QUERY,KitJoYuki,"@ATivey the work placement  I'm applying online to a few more places, then going to get serious and start phoning people up."," the work placement  I'm applying online to a few more places, then going to get serious and start phoning people up.",work placement im applying online places going get serious start phoning people .,work placement -PRON- be apply online place go get serious start phone people .,placement place start people,online serious,work be apply go phone,placement place start people online serious work be apply go phone,14.0
0,2328912381,Thu Jun 25 10:07:55 PDT 2009,NO_QUERY,noteXtoXself92,just woke up feel kinda sick haha ,just woke up feel kinda sick haha ,woke feel kinda sick haha,wake feel kinda sick haha,haha,sick,wake feel,haha sick wake feel,5.0
0,2328912513,Thu Jun 25 10:07:55 PDT 2009,NO_QUERY,aamwilliams,@annaasaywhat It scares me. , It scares me. ,scares,scare,scare,,,scare,1.0
0,2328912690,Thu Jun 25 10:07:57 PDT 2009,NO_QUERY,NathalieCaron,Farrah Fawcett just died. This is so sad. She was 62. R.I.P. ,Farrah Fawcett just died. This is so sad. She was . R.I.P. ,farrah fawcett died sad . r . . p .,farrah fawcett die sad . r . . p .,farrah fawcett,sad,die,farrah fawcett sad die,10.0
0,2328912760,Thu Jun 25 10:07:56 PDT 2009,NO_QUERY,BecciWest,Oh golly. Farah Fawcett died. She was my big hair role model. ,Oh golly. Farah Fawcett died. She was my big hair role model. ,oh golly farah fawcett died big hair role model .,oh golly farah fawcett die big hair role model .,farah fawcett hair role model,big,die,farah fawcett hair role model big die,10.0
0,2328912812,Thu Jun 25 10:07:57 PDT 2009,NO_QUERY,AndrewPielaet,"@TFletcher1 I don't have a blender, and over half the suggestions so far involve one  http://myloc.me/5CKv"," I don't have a blender, and over half the suggestions so far involve one  ",dont blender half suggestions far involve one,do not blender half suggestion far involve one,half suggestion,,blender involve,half suggestion blender involve,8.0
0,2328912937,Thu Jun 25 10:07:57 PDT 2009,NO_QUERY,DjKidd44,football workouts... shittttty pulled mah groin ,football workouts... shittttty pulled mah groin ,football workouts . shittttty pulled mah groin,football workout . shittttty pull mah groin,football workout shittttty mah groin,,pull,football workout shittttty mah groin pull,7.0
0,2328913106,Thu Jun 25 10:07:58 PDT 2009,NO_QUERY,Dashwitmeeh,@Nikkyface yes bekuz I was listen to that album too.. Lol nah not gonna make it this time.. Gotta a meetin this Sunday , yes bekuz I was listen to that album too.. Lol nah not gonna make it this time.. Gotta a meetin this Sunday ,yes bekuz listen album lol nah gonna make time .. gotta meetin sunday,yes bekuz listen album lol nah go to make time .. get to meetin sunday,bekuz album nah time meetin sunday,,listen lol go make get,bekuz album nah time meetin sunday listen lol go make get,15.0
0,2328913169,Thu Jun 25 10:07:58 PDT 2009,NO_QUERY,hotboxinbabe,Sooooo fed up ,Sooooo fed up ,sooooo fed,sooooo fed,sooooo fed,,,sooooo fed,2.0
0,2328913188,Thu Jun 25 10:07:58 PDT 2009,NO_QUERY,shortypage,OMG Farrah Fawcett so sad...I watched that documentary she did so freakin sad cried for 2 hours straight...no lie! RIP Angel ,OMG Farrah Fawcett so sad...I watched that documentary she did so freakin sad cried for  hours straight...no lie! RIP Angel ,omg farrah fawcett sad . watched documentary freakin sad cried hours straight ... lie ! rip angel,omg farrah fawcett sad . watch documentary freakin sad cry hour straight ... lie ! rip angel,farrah fawcett freakin hour lie rip angel,sad documentary sad,omg watch cry,farrah fawcett freakin hour lie rip angel sad documentary sad omg watch cry,17.0
0,2328913336,Thu Jun 25 10:07:59 PDT 2009,NO_QUERY,videocamgirl,Farrah Fawcett died this morning from cancer.  ,Farrah Fawcett died this morning from cancer.  ,farrah fawcett died morning cancer,farrah fawcett die morning cancer,farrah fawcett morning cancer,,die,farrah fawcett morning cancer die,5.0
0,2328913342,Thu Jun 25 10:07:59 PDT 2009,NO_QUERY,whippetout,"So sad about Farrah. Praying isn't in my vocabulary, but thinking of her, her partner, son and family   http://twitpic.com/8duye","So sad about Farrah. Praying isn't in my vocabulary, but thinking of her, her partner, son and family   ","sad farrah praying isnt vocabulary , thinking , partner , son family","sad farrah pray be not vocabulary , thinking , partner , son family",farrah thinking partner son family,sad vocabulary,pray,farrah thinking partner son family sad vocabulary pray,13.0
0,2328913740,Thu Jun 25 10:08:02 PDT 2009,NO_QUERY,ItsNotALemon,What're we doing?! ,What're we doing?! ,whatre !,what be !,,,be,be,3.0
0,2328913982,Thu Jun 25 10:08:02 PDT 2009,NO_QUERY,Che1sie1ou,Last day at the beach ,Last day at the beach ,last day beach,last day beach,day beach,last,,day beach last,3.0
0,2328914045,Thu Jun 25 10:08:02 PDT 2009,NO_QUERY,ImQtBlondie,I broke my little toe today ,I broke my little toe today ,broke little toe today,broke little toe today,toe today,broke little,,toe today broke little,4.0
0,2328914171,Thu Jun 25 10:08:02 PDT 2009,NO_QUERY,Audrey_O,@Ashley_NK I agree....made me sad to hear that too , NK I agree....made me sad to hear that too ,nk agree .. made sad hear,nk agree .. make sad hear,nk,sad,agree make hear,nk sad agree make hear,6.0
0,2328914172,Thu Jun 25 10:08:02 PDT 2009,NO_QUERY,andy065,@capitaln not good at all , not good at all ,good,good,,good,,good,1.0
0,2328914182,Thu Jun 25 10:08:02 PDT 2009,NO_QUERY,Rikou26,"@_RenRen I know  i'm 18 in 4 weeks so it's not thaaaat bad, i guess! but then again, i do look like a 12 year old. haha","@ RenRen I know  i'm  in  weeks so it's not thaaaat bad, i guess! but then again, i do look like a  year old. haha","renren know im weeks ' thaaaat bad , guess ! , look like year old . haha","renren know -PRON- be week ' thaaaat bad , guess ! , look like year old . haha",renren week thaaaat year,bad old,know be guess look,renren week thaaaat year bad old know be guess look,18.0
0,2328914196,Thu Jun 25 10:08:02 PDT 2009,NO_QUERY,dan_bellis,@ruperte guinness is awful , guinness is awful ,guinness awful,guinness awful,guinness,awful,,guinness awful,2.0
0,2328914205,Thu Jun 25 10:08:03 PDT 2009,NO_QUERY,hannahmoonfox,so embarressed eveytime i fall asleep on the train ,so embarressed eveytime i fall asleep on the train ,embarressed eveytime fall asleep train,embarressed eveytime fall asleep train,eveytime train,embarressed asleep,fall,eveytime train embarressed asleep fall,5.0
0,2328914361,Thu Jun 25 10:08:03 PDT 2009,NO_QUERY,coopcoop3,I miss my long hair for basketball.  two more games todayyyyy. Ughhh. &lt;celiaelise. &gt;,I miss my long hair for basketball.  two more games todayyyyy. Ughhh. <celiaelise. >,miss long hair basketball two games todayyyyy ughhh . < celiaelise . >,miss long hair basketball two game todayyyyy ughhh . < celiaelise . >,miss long hair basketball game todayyyyy celiaelise,ughhh,,miss long hair basketball game todayyyyy celiaelise ughhh,13.0
0,2328914430,Thu Jun 25 10:08:03 PDT 2009,NO_QUERY,svcoxy,wants go get twitter on her blackberry but doesn't know how!  x.,wants go get twitter on her blackberry but doesn't know how!  x.,wants go get twitter blackberry doesnt know x .,want go get twitt blackberry do not know x .,blackberry,twitt,want go know,blackberry twitt want go know,10.0
0,2328914470,Thu Jun 25 10:08:04 PDT 2009,NO_QUERY,Christa_Laudero,burnt..avoiding the sun today. i miss my boy ,burnt..avoiding the sun today. i miss my boy ,burntavoiding sun today . miss boy,burntavoide sun today . miss boy,sun today miss boy,,burntavoide,sun today miss boy burntavoide,6.0
0,2328914632,Thu Jun 25 10:08:04 PDT 2009,NO_QUERY,alexandrancilla,Just realized I'm leaving paradise in 48 hours ,Just realized I'm leaving paradise in  hours ,realized im leaving paradise hours,realize -PRON- be leave paradise hour,paradise hour,,realize be leave,paradise hour realize be leave,6.0
0,2328914704,Thu Jun 25 10:08:04 PDT 2009,NO_QUERY,McPamy,@glencocco I know.  That's the saddest part., I know.  That's the saddest part.,know thats saddest part .,know that s sad part .,part,sad,know s,part sad know s,6.0
0,2328915128,Thu Jun 25 10:08:06 PDT 2009,NO_QUERY,MeganOliwa,@staplemuffin so lucky you are by the beach! i wanna be back in jers  six flags is a must when i get back. still havent been on kingda ka!, so lucky you are by the beach! i wanna be back in jers  six flags is a must when i get back. still havent been on kingda ka!,lucky beach wanna back jers six flags must get back still havent kingda ka !,lucky beach wanna back jers six flag must get back still have not kingda ka !,lucky beach wanna jers flag kingda ka,,must,lucky beach wanna jers flag kingda ka must,16.0
0,2328915229,Thu Jun 25 10:08:07 PDT 2009,NO_QUERY,lindaaaa,http://twitpic.com/8duyu - packed and ready to go... leaving monday morning , - packed and ready to go... leaving monday morning ,packed ready go .. leaving monday morning,pack ready go .. leave monday morning,monday morning,ready,pack go leave,monday morning ready pack go leave,7.0
0,2328915230,Thu Jun 25 10:08:07 PDT 2009,NO_QUERY,junefontaine,RIP Jill Munroe. ,RIP Jill Munroe. ,rip jill munroe,rip jill munroe,rip jill munroe,,,rip jill munroe,3.0
0,2328915244,Thu Jun 25 10:08:07 PDT 2009,NO_QUERY,ongjkj,"crap can't use mobile updates or my phone bill sure kena.  nevermind still doing up my twitter. so far okay lah, we'll keep this simple...","crap can't use mobile updates or my phone bill sure kena.  nevermind still doing up my twitter. so far okay lah, we'll keep this simple...","crap cant use mobile updates phone bill sure kena nevermind still twitter . far okay lah , ' keep simple ...","crap can not use mobile update phone bill sure kena nevermind still twitt . far okay lah , ' keep simple ...",crap phone bill sure kena nevermind lah,mobile twitt simple,can use update keep,crap phone bill sure kena nevermind lah mobile twitt simple can use update keep,22.0
0,2328915717,Thu Jun 25 10:08:09 PDT 2009,NO_QUERY,valg2038,@Amby702 she died? Aww  http://myloc.me/5CKC, she died? Aww  ,died aww,die aww,,,die,die,2.0
0,2328915773,Thu Jun 25 10:08:09 PDT 2009,NO_QUERY,FakerGigi,"@FakerParis And I know that very, very well. I hope she's at peace. "," And I know that very, very well. I hope she's at peace. ",know well hope ' peace .,know well hope ' peace .,peace,,know hope,peace know hope,6.0
0,2328916047,Thu Jun 25 10:08:10 PDT 2009,NO_QUERY,doublen22,i thought it was supposed to be rainy today weather men get over paid to spread lies ,i thought it was supposed to be rainy today weather men get over paid to spread lies ,thought supposed rainy today weather men get paid spread lies,thought suppose rainy today weather man get pay spread lie,thought rainy today weather man spread lie,,suppose get pay,thought rainy today weather man spread lie suppose get pay,10.0
0,2328935791,Thu Jun 25 10:09:35 PDT 2009,NO_QUERY,elizabeththe,@realbrookewhite We're not able to get the album in the stores or on iTunes from Canada. , We're not able to get the album in the stores or on iTunes from Canada. ,able get album stores itunes canada,able get album store itunes canada,album store itunes canada,able,get,album store itunes canada able get,6.0
0,2328936527,Thu Jun 25 10:09:37 PDT 2009,NO_QUERY,lishaab,Can't believe farrah fawcett died! ,Can't believe farrah fawcett died! ,cant believe farrah fawcett died,can not believe farrah fawcett die,farrah fawcett,,can believe die,farrah fawcett can believe die,6.0
0,2328936546,Thu Jun 25 10:09:37 PDT 2009,NO_QUERY,Tingbabe,not feeling good at all ,not feeling good at all ,feeling good,feel good,,good,feel,good feel,2.0
0,2328936719,Thu Jun 25 10:09:38 PDT 2009,NO_QUERY,kidbeezy,@mizzdangerous AWW U AINT TAKING ME  LOL, AWW U AINT TAKING ME  LOL,aww u aint taking lol,aww u be not take lol,aww u lol,,be take,aww u lol be take,6.0
0,2328936966,Thu Jun 25 10:09:39 PDT 2009,NO_QUERY,ros100,"OK MOMS HOME AND I PASSED! WOOOO!...wait, that means...No more Mackey... NOOOOO -cries- ","OK MOMS HOME AND I PASSED! WOOOO!...wait, that means...No more Mackey... NOOOOO -cries- ","ok moms home passed woooo ... wait , means ... mackey ... nooooo - cries -","ok moms home pass woooo ... wait , mean ... mackey ... nooooo - cry -",ok moms home woooo mackey nooooo cry,,pass wait mean,ok moms home woooo mackey nooooo cry pass wait mean,16.0
0,2328937088,Thu Jun 25 10:09:39 PDT 2009,NO_QUERY,BlueEyesNoName,@samwoodslol you ass. I'm stuck in the side if the road with a poorly Francis after having no sleep last nite &amp; my hay fever is raping me , you ass. I'm stuck in the side if the road with a poorly Francis after having no sleep last nite & my hay fever is raping me ,ass im stuck side road poorly francis sleep last nite & hay fever raping,ass -PRON- be stick side road poorly francis sleep last nite & hay fever rape,ass side road francis sleep nite hay fever,last,be stick rape,ass side road francis sleep nite hay fever last be stick rape,15.0
0,2328937219,Thu Jun 25 10:09:40 PDT 2009,NO_QUERY,LovingMe,@spartan_love at peace. Im even more depressed now , love at peace. Im even more depressed now ,love peace im even depressed,love peace -PRON- be even depressed,peace,depressed,love be,peace depressed love be,6.0
0,2328937226,Thu Jun 25 10:09:40 PDT 2009,NO_QUERY,RadioRose,Just left Factory PR spying with my lil eye on the MCM bunny I don't see him today ,Just left Factory PR spying with my lil eye on the MCM bunny I don't see him today ,left factory pr spying lil eye mcm bunny dont see today,left factory pr spy lil eye mcm bunny do not see today,left factory lil eye mcm bunny today,,spy see,left factory lil eye mcm bunny today spy see,12.0
0,2328937237,Thu Jun 25 10:09:40 PDT 2009,NO_QUERY,whereishawkins,"@danamac Well, it was more funny than interesting. Giggle worthy. But no gift shop. "," Well, it was more funny than interesting. Giggle worthy. But no gift shop. ",well funny interesting giggle worthy . gift shop .,well funny interesting giggle worthy . gift shop .,giggle gift shop,funny interesting worthy,,giggle gift shop funny interesting worthy,9.0
0,2328937344,Thu Jun 25 10:09:40 PDT 2009,NO_QUERY,guaymar,No 8 gig first gen in stock ,No  gig first gen in stock ,gig first gen stock,gig first gen stock,gig gen stock,,,gig gen stock,4.0
0,2328937383,Thu Jun 25 10:09:41 PDT 2009,NO_QUERY,karenmeow,my legs r sore from riding!!! ,my legs r sore from riding!!! ,legs r sore riding !,legs r sore riding !,legs r riding,sore,,legs r riding sore,5.0
0,2328937518,Thu Jun 25 10:09:41 PDT 2009,NO_QUERY,taniashortycake,RIP Farrah Fawcett. The world has lost such a beautiful woman today. ,RIP Farrah Fawcett. The world has lost such a beautiful woman today. ,rip farrah fawcett world lost beautiful woman today,rip farrah fawcett world lose beautiful woman today,farrah fawcett world woman today,beautiful,rip lose,farrah fawcett world woman today beautiful rip lose,8.0
0,2328937785,Thu Jun 25 10:09:42 PDT 2009,NO_QUERY,LegallyNathasna,all the managers are gone today!!! YaY! i think i kind of miss them all ,all the managers are gone today!!! YaY! i think i kind of miss them all ,managers gone today ! yay ! think kind miss,manager go today ! yay ! think kind miss,manager today yay kind miss,,go think,manager today yay kind miss go think,9.0
0,2328937790,Thu Jun 25 10:09:42 PDT 2009,NO_QUERY,andrewgaga,@nicolerichie i am beyond sad she passed... i feel like a bit of me vanished.  rip., i am beyond sad she passed... i feel like a bit of me vanished.  rip.,beyond sad passed . feel like bit vanished . rip .,beyond sad passed . feel like bit vanished . rip .,bit,sad passed vanished,feel rip,bit sad passed vanished feel rip,11.0
0,2328937812,Thu Jun 25 10:09:42 PDT 2009,NO_QUERY,kinokofry,"@0sn Argh  That one is fucking amazing. Well, you know, they all are... I hope to own a bunch one day."," Argh  That one is fucking amazing. Well, you know, they all are... I hope to own a bunch one day.","argh one fucking amazing well know , ... hope bunch one day .","argh one fucking amazing well know , ... hope bunch one day .",argh well hope bunch day,fucking amazing,know,argh well hope bunch day fucking amazing know,13.0
0,2328937869,Thu Jun 25 10:09:43 PDT 2009,NO_QUERY,BoulderdashB,says Long live farrah  http://plurk.com/p/13y884,says Long live farrah  ,says long live farrah,say long live farrah,farrah,,say live,farrah say live,4.0
0,2328937870,Thu Jun 25 10:09:43 PDT 2009,NO_QUERY,Kort,"@cnnbrk Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at 62. "," Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at . ","farrah fawcett star quot ; charlie ' angels ,& quot ; died cancer .","farrah fawcett star quot ; charlie ' angel , & quot ; die cancer .",farrah fawcett star quot charlie angel quot cancer,,die,farrah fawcett star quot charlie angel quot cancer die,15.0
0,2328937898,Thu Jun 25 10:09:43 PDT 2009,NO_QUERY,Jaedre,@Eriicka_M damnnn i thought u was my ace boon koon! , M damnnn i thought u was my ace boon koon! ,damnnn thought u ace boon koon,damnnn think u ace boon koon,damnnn u ace boon koon,,think,damnnn u ace boon koon think,6.0
0,2328937938,Thu Jun 25 10:09:43 PDT 2009,NO_QUERY,wldcherry05,Prayers for farrah fawcett's family  sad day for them,Prayers for farrah fawcett's family  sad day for them,prayers farrah fawcetts family sad day,prayer farrah fawcetts family sad day,prayer farrah fawcetts family day,sad,,prayer farrah fawcetts family day sad,6.0
0,2328937955,Thu Jun 25 10:09:43 PDT 2009,NO_QUERY,marabosanac,I have a tooth-ache. ,I have a tooth-ache. ,toothache,toothache,toothache,,,toothache,1.0
0,2328938661,Thu Jun 25 10:09:46 PDT 2009,NO_QUERY,zenkitteh,@mistergoomba sorry  i am in traffic. Not really moving, sorry  i am in traffic. Not really moving,sorry traffic really moving,sorry traffic really move,traffic,sorry,move,traffic sorry move,4.0
0,2328938986,Thu Jun 25 10:09:48 PDT 2009,NO_QUERY,xlarnax,is with my boyfriend but am soo soo tired ,is with my boyfriend but am soo soo tired ,boyfriend soo soo tired,boyfriend soo soo tired,boyfriend soo soo,tired,,boyfriend soo soo tired,4.0
0,2328939234,Thu Jun 25 10:09:48 PDT 2009,NO_QUERY,macsupporter,@lindyjomac Y am I lucky? OH! No work! Yeah but no pay either! , Y am I lucky? OH! No work! Yeah but no pay either! ,lucky oh work ! yeah pay either !,lucky oh work ! yeah pay either !,work,lucky,pay,work lucky pay,8.0
0,2328939555,Thu Jun 25 10:09:50 PDT 2009,NO_QUERY,Alicesen28,&amp; im up again. i hate bad dreams ,& im up again. i hate bad dreams ,im hate bad dreams,-PRON- be hate bad dream,dream,bad,be hate,dream bad be hate,5.0
0,2328939626,Thu Jun 25 10:09:50 PDT 2009,NO_QUERY,mmaaggzz,"Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at 62... so sad ","Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at ... so sad ","farrah fawcett star quot ; charlie ' angels ,& quot ; died cancer ... sad","farrah fawcett star quot ; charlie ' angel , & quot ; die cancer ... sad",farrah fawcett star quot charlie angel quot cancer,sad,die,farrah fawcett star quot charlie angel quot cancer sad die,16.0
0,2328939630,Thu Jun 25 10:09:50 PDT 2009,NO_QUERY,DirtyDymondz,RIP Farrah. She lost her battle to cancer. PLEASE don't take life for granted or people. We belong to our creator not one another. ,RIP Farrah. She lost her battle to cancer. PLEASE don't take life for granted or people. We belong to our creator not one another. ,rip farrah lost battle cancer please ' take life granted people . belong creator one another .,rip farrah lost battle cancer please ' take life grant people . belong creator one another .,farrah battle cancer life people belong creator,lost,rip take grant,farrah battle cancer life people belong creator lost rip take grant,17.0
0,2328940103,Thu Jun 25 10:09:52 PDT 2009,NO_QUERY,JazzPo,In honor of Farrah Fawcett if it don't rain this weekend(again.  I will style my hair wit her infamous look!  R.I.P.,In honor of Farrah Fawcett if it don't rain this weekend(again.  I will style my hair wit her infamous look!  R.I.P.,honor farrah fawcett dont rain weekendagain . style hair wit infamous look ! r . . p .,honor farrah fawcett do not rain weekendagain . style hair wit infamous look ! r . . p .,honor farrah fawcett weekendagain style hair wit look,infamous,rain,honor farrah fawcett weekendagain style hair wit look infamous rain,19.0
0,2328940311,Thu Jun 25 10:09:53 PDT 2009,NO_QUERY,jrgoracle,One more Angel in Heaven. ,One more Angel in Heaven. ,one angel heaven,one angel heaven,angel heaven,,,angel heaven,3.0
0,2328940533,Thu Jun 25 10:09:54 PDT 2009,NO_QUERY,DesmondPro,Photo: What can I sayâ¦iâm an addict.  http://tumblr.com/xss25g4kh,Photo: What can I sayâ¦iâm an addict.  ,photo say ¦ iâ  addict .,photo say  ¦ iâ  addict .,photo  ¦ iâ  addict,,say,photo  ¦ iâ  addict say,8.0
0,2328940788,Thu Jun 25 10:09:55 PDT 2009,NO_QUERY,HooklineNsyncer,Rest In Peace Farrah Fawcett- You will truly be missed. ,Rest In Peace Farrah Fawcett- You will truly be missed. ,rest peace farrah fawcett truly missed,rest peace farrah fawcett truly miss,peace farrah fawcett,,rest miss,peace farrah fawcett rest miss,6.0
0,2328941036,Thu Jun 25 10:09:56 PDT 2009,NO_QUERY,jbharris,@KatReimer .....isn't that the sham-wow guy? , .....isn't that the sham-wow guy? ,... ' sham - wow guy ?,... ' sham - wow guy ?,sham wow guy,,,sham wow guy,7.0
0,2328941102,Thu Jun 25 10:09:56 PDT 2009,NO_QUERY,mandagoforth,heaven just got a little more beautiful. RIP Farrah. her family is in my prayers. ,heaven just got a little more beautiful. RIP Farrah. her family is in my prayers. ,heaven got little beautiful rip farrah family prayers .,heaven get little beautiful rip farrah family prayer .,heaven rip farrah family prayer,little beautiful,get,heaven rip farrah family prayer little beautiful get,9.0
0,2328941313,Thu Jun 25 10:09:57 PDT 2009,NO_QUERY,NathalieCaron,@HeroesARG I'm afraid Patrick Swayze is not doing so well either , I'm afraid Patrick Swayze is not doing so well either ,im afraid patrick swayze well either,-PRON- be afraid patrick swayze well either,patrick swayze,afraid,be,patrick swayze afraid be,7.0
0,2328941340,Thu Jun 25 10:09:57 PDT 2009,NO_QUERY,itschrista,@talkmaster so sorry for your loss , so sorry for your loss ,sorry loss,sorry loss,loss,sorry,,loss sorry,2.0
0,2328941421,Thu Jun 25 10:09:57 PDT 2009,NO_QUERY,Katrinonus,@xthemusic Ah well at least you can eat solid food.  I want a bowl of cheerios right now , Ah well at least you can eat solid food.  I want a bowl of cheerios right now ,ah well least eat solid food want bowl cheerios right,ah well least eat solid food want bowl cheerio right,food bowl cheerio,least solid right,eat want,food bowl cheerio least solid right eat want,10.0
0,2328941663,Thu Jun 25 10:09:58 PDT 2009,NO_QUERY,Architek1,This one works.  RIP  Classic .....In ode to my nine year old crush: http://bit.ly/fEWSL,This one works.  RIP  Classic .....In ode to my nine year old crush: ,one works rip classic .... ode nine year old crush :,one work rip classic .... ode nine year old crush :,work ode year crush,classic old,rip,work ode year crush classic old rip,11.0
0,2328943549,Thu Jun 25 10:10:05 PDT 2009,NO_QUERY,science_nerd16,Thinks it's far too early to start these goodbyes ,Thinks it's far too early to start these goodbyes ,thinks far early start goodbyes,think far early start goodbye,start goodbye,early,think,start goodbye early think,5.0
0,2328943622,Thu Jun 25 10:10:06 PDT 2009,NO_QUERY,vertigodesign,"@decor8 hurumf, why do i see happy weekend "," hurumf, why do i see happy weekend ",hurumf see happy weekend,hurumf see happy weekend,hurumf happy weekend,,see,hurumf happy weekend see,4.0
0,2328943713,Thu Jun 25 10:10:06 PDT 2009,NO_QUERY,KeihaBaby,@femalesdestroy  I wish I could have gone with you. ,  I wish I could have gone with you. ,wish could gone,wish could go,wish,,could go,wish could go,3.0
0,2328943729,Thu Jun 25 10:10:06 PDT 2009,NO_QUERY,Kdc2185,"@AndrewU Such crappy reception at my house, and my phone is officially broken.    Working on a solution - Got email, processing."," Such crappy reception at my house, and my phone is officially broken.    Working on a solution - Got email, processing.","crappy reception house phone officially broken working solution - got email , processing .","crappy reception house phone officially break work solution - get email , processing .",reception house phone solution email processing,crappy,break work get,reception house phone solution email processing crappy break work get,14.0
0,2328943936,Thu Jun 25 10:10:07 PDT 2009,NO_QUERY,deenamay,had my car broken into ,had my car broken into ,car broken,car break,car,,break,car break,2.0
0,2328943985,Thu Jun 25 10:10:07 PDT 2009,NO_QUERY,r_zee,should i skip the vacation plan or just stick into it? am i really need that vacation?? hmm.. somethin on my mind.. ,should i skip the vacation plan or just stick into it? am i really need that vacation?? hmm.. somethin on my mind.. ,skip vacation plan stick really need vacation ? hmm .. somethin mind ..,skip vacation plan stick really need vacation ? hmm .. something mind ..,vacation plan stick vacation mind,skip,need,vacation plan stick vacation mind skip need,13.0
0,2328944013,Thu Jun 25 10:10:07 PDT 2009,NO_QUERY,alyramckenzie,"@tashi316 F u very much Tashika! I kid I kid, Sowwy "," F u very much Tashika! I kid I kid, Sowwy ",f u much tashika kid kid sowwy,f u much tashika kid kid sowwy,u kid kid,tashika,sowwy,u kid kid tashika sowwy,7.0
0,2328944077,Thu Jun 25 10:10:07 PDT 2009,NO_QUERY,IsaArrazola,RIP Farrah Fawcett.  I hate cancer.,RIP Farrah Fawcett.  I hate cancer.,rip farrah fawcett hate cancer,rip farrah fawcett hate cancer,farrah fawcett hate cancer,,rip,farrah fawcett hate cancer rip,5.0
0,2328944182,Thu Jun 25 10:10:08 PDT 2009,NO_QUERY,honeybee88,Farrah Fawcett just passed away ,Farrah Fawcett just passed away ,farrah fawcett passed away,farrah fawcett pass away,farrah fawcett,,pass,farrah fawcett pass,4.0
0,2328944254,Thu Jun 25 10:10:08 PDT 2009,NO_QUERY,vieira93,Ugh! Packing sucks! ,Ugh! Packing sucks! ,ugh packing sucks,ugh packing suck,packing,ugh,suck,packing ugh suck,3.0
0,2328944377,Thu Jun 25 10:10:08 PDT 2009,NO_QUERY,prettyinpunk1,"@xbeckaxockx Aw, that is tragic "," Aw, that is tragic ",aw tragic,aw tragic,,tragic,,tragic,2.0
0,2328944533,Thu Jun 25 10:10:09 PDT 2009,NO_QUERY,Diane614,RIP Farrah...u will be missed ,RIP Farrah...u will be missed ,rip farrah . u missed,rip farrah . u miss,farrah u,,rip miss,farrah u rip miss,5.0
0,2328944593,Thu Jun 25 10:10:09 PDT 2009,NO_QUERY,Libbles22,Rest In Peace Farrah Fawcett ,Rest In Peace Farrah Fawcett ,rest peace farrah fawcett,rest peace farrah fawcett,peace farrah fawcett,,rest,peace farrah fawcett rest,4.0
0,2328945265,Thu Jun 25 10:10:12 PDT 2009,NO_QUERY,MirPeace,"Checking in at lunchtime (pita and humus --yum!). Sad news RE Farrah. Cancer gets someone else at an all-too-young age,62. My mom was 65. ","Checking in at lunchtime (pita and humus --yum!). Sad news RE Farrah. Cancer gets someone else at an all-too-young age,. My mom was . ","checking lunchtime pita humus - yum !). sad news farrah . cancer gets someone else - - young age ,. mom .","check lunchtime pita humus - yum ! ) . sad news farrah . cancer get someone else - - young age , . mom .",lunchtime pita humus yum news farrah cancer age mom,sad young,check get,lunchtime pita humus yum news farrah cancer age mom sad young check get,25.0
0,2328945402,Thu Jun 25 10:10:13 PDT 2009,NO_QUERY,Linadea,@DarkEnemy ThatÂ´s good. I like this meaning better then the greek. Tried to translate the russian word. But doesÂ´nt work. , ThatÂ´s good. I like this meaning better then the greek. Tried to translate the russian word. But doesÂ´nt work. ,thats good . like meaning better greek . tried translate russian word . doesâ ´ nt work .,that s good . like mean well greek . try translate russian word . doesâ ´ nt work .,greek word doesâ work,good well translate russian,s mean try,greek word doesâ work good well translate russian s mean try,19.0
0,2328945459,Thu Jun 25 10:10:13 PDT 2009,NO_QUERY,fit2btried,@youtubemark45ac @BellaBKNY @Rachele77 @zurplemoon @xjaeva   Courageous lady!   Sad    RIP,       Courageous lady!   Sad    RIP,courageous lady sad rip,courageous lady sad rip,lady rip,courageous sad,,lady rip courageous sad,4.0
0,2328945547,Thu Jun 25 10:10:13 PDT 2009,NO_QUERY,OPCGal,sigh  Farrah ... I didn't know until a second ago. RIP dear. No pain,sigh  Farrah ... I didn't know until a second ago. RIP dear. No pain,sigh farrah . ' know second ago . rip dear . pain,sigh farrah . ' know second ago . rip dear . pain,sigh farrah rip pain,dear,know,sigh farrah rip pain dear know,12.0
0,2328945708,Thu Jun 25 10:10:14 PDT 2009,NO_QUERY,Hlookoff,@ReginaMina miss you too   Canada is awesome right now.  Loving Vancouver.  Good to get a lil break from L.A.  I'll be back in July, miss you too   Canada is awesome right now.  Loving Vancouver.  Good to get a lil break from L.A.  I'll be back in July,miss canada awesome right loving vancouver good get lil break l . . ' back july,miss canada awesome right love vancouver good get lil break l . . ' back july,miss canada awesome vancouver lil break l july,right good,love get,miss canada awesome vancouver lil break l july right good love get,16.0
